SchemeCode,Date,NAV
100034,2010-11-23,92.77000
100034,2010-11-24,92.16000
100034,2010-11-25,91.08000
100034,2010-11-26,90.23000
100034,2010-11-29,90.67000
100034,2010-11-30,91.49000
100034,2010-12-01,93.51000
100034,2010-12-02,94.14000
100034,2010-12-03,93.45000
100034,2010-12-06,93.55000
100034,2010-12-07,92.92000
100034,2010-12-08,91.64000
100034,2010-12-09,88.80000
100034,2010-12-10,89.86000
100034,2010-12-13,91.05000
100034,2010-12-14,91.76000
100034,2010-12-15,90.71000
100034,2010-12-16,91.12000
100034,2010-12-20,91.00000
100034,2010-12-21,91.92000
100034,2010-12-22,91.83000
100034,2010-12-23,91.66000
100034,2010-12-24,91.83000
100034,2010-12-27,91.50000
100034,2010-12-28,91.66000
100034,2010-12-29,92.56000
100034,2010-12-30,93.17000
100034,2010-12-31,93.99000
100037,2010-01-01,11.23580
100037,2010-01-04,11.23850
100037,2010-01-05,11.23730
100037,2010-01-06,11.23140
100037,2010-01-07,11.21980
100037,2010-01-08,11.22870
100037,2010-01-11,11.23350
100037,2010-01-12,11.22780
100037,2010-01-13,11.23470
100037,2010-01-14,11.24870
100037,2010-01-15,11.24340
100037,2010-01-18,11.25030
100037,2010-01-19,11.24690
100037,2010-01-20,11.25070
100037,2010-01-21,11.25860
100037,2010-01-22,11.25840
100037,2010-01-25,11.25720
100037,2010-01-27,11.26480
100037,2010-01-28,11.26600
100037,2010-01-29,11.26050
100037,2010-02-01,11.25970
100037,2010-02-02,11.25020
100037,2010-02-03,11.24940
100037,2010-02-04,11.24730
100037,2010-02-05,11.25360
100037,2010-02-08,11.25750
100037,2010-02-09,11.25580
100037,2010-02-10,11.24220
100037,2010-02-11,11.22790
100037,2010-02-15,11.22630
100037,2010-02-16,11.22690
100037,2010-02-17,11.22410
100037,2010-02-18,11.22650
100037,2010-02-19,11.22330
100037,2010-02-22,11.22990
100037,2010-02-23,11.23240
100037,2010-02-24,11.23610
100037,2010-02-25,11.23670
100037,2010-02-26,11.23570
100037,2010-03-02,11.23810
100037,2010-03-03,11.23920
100037,2010-03-04,11.24100
100037,2010-03-05,11.24230
100037,2010-03-08,11.23210
100037,2010-03-09,11.23460
100037,2010-03-10,11.23890
100037,2010-03-11,11.25100
100037,2010-03-12,11.25690
100037,2010-03-15,11.27010
100037,2010-03-17,11.21790
100037,2010-03-18,11.22170
100037,2010-03-19,11.22280
100037,2010-03-22,11.22250
100037,2010-03-23,11.22400
100037,2010-03-25,11.22610
100037,2010-03-26,11.22870
100037,2010-03-29,11.23230
100037,2010-03-30,11.22890
100037,2010-03-31,11.23920
100037,2010-04-05,11.25120
100037,2010-04-06,11.25910
100037,2010-04-07,11.28980
100037,2010-04-08,11.28940
100037,2010-04-09,11.28590
100037,2010-04-12,11.28720
100037,2010-04-13,11.29250
100037,2010-04-15,11.29550
100037,2010-04-16,11.29360
100037,2010-04-19,11.29730
100037,2010-04-20,11.30910
100037,2010-04-21,11.31310
100037,2010-04-22,11.31520
100037,2010-04-23,11.31760
100037,2010-04-26,11.32010
100037,2010-04-27,11.32260
100037,2010-04-28,11.35750
100037,2010-04-29,11.36540
100037,2010-04-30,11.37030
100037,2010-05-03,11.37100
100037,2010-05-04,11.37490
100037,2010-05-05,11.38440
100037,2010-05-06,11.38110
100037,2010-05-07,11.37120
100037,2010-05-10,11.36060
100037,2010-05-11,11.37040
100037,2010-05-12,11.37980
100037,2010-05-13,11.39060
100037,2010-05-14,11.41210
100037,2010-05-17,11.45430
100037,2010-05-18,11.44310
100037,2010-05-19,11.46030
100037,2010-05-20,11.46500
100037,2010-05-21,11.46220
100037,2010-05-24,11.45400
100037,2010-05-25,11.46380
100037,2010-05-26,11.38150
100037,2010-05-28,11.38840
100037,2010-05-31,11.36880
100037,2010-06-01,11.37890
100037,2010-06-02,11.38490
100037,2010-06-03,11.35250
100037,2010-06-04,11.35550
100037,2010-06-07,11.36720
100037,2010-06-08,11.36750
100037,2010-06-09,11.36600
100037,2010-06-10,11.36520
100037,2010-06-11,11.36090
100037,2010-06-14,11.35800
100037,2010-06-15,11.35990
100037,2010-06-16,11.35700
100037,2010-06-17,11.36160
100037,2010-06-18,11.36320
100037,2010-06-21,11.36970
100037,2010-06-22,11.37310
100037,2010-06-23,11.37580
100037,2010-06-24,11.37700
100037,2010-06-25,11.37380
100037,2010-06-28,11.37750
100037,2010-06-29,11.38160
100037,2010-06-30,11.38990
100037,2010-07-02,11.40040
100037,2010-07-05,11.38860
100037,2010-07-06,11.38660
100037,2010-07-07,11.40100
100037,2010-07-08,11.39170
100037,2010-07-09,11.36470
100037,2010-07-12,11.38320
100037,2010-07-13,11.37910
100037,2010-07-14,11.37330
100037,2010-07-15,11.37300
100037,2010-07-16,11.37120
100037,2010-07-19,11.38240
100037,2010-07-20,11.37870
100037,2010-07-21,11.36860
100037,2010-07-22,11.37470
100037,2010-07-23,11.37540
100037,2010-07-26,11.37930
100037,2010-07-27,11.37300
100037,2010-07-28,11.37130
100037,2010-07-29,11.36820
100037,2010-07-30,11.36910
100037,2010-08-02,11.36480
100037,2010-08-03,11.37010
100037,2010-08-04,11.37590
100037,2010-08-05,11.37370
100037,2010-08-06,11.37810
100037,2010-08-09,11.37230
100037,2010-08-10,11.36910
100037,2010-08-11,11.37120
100037,2010-08-12,11.37240
100037,2010-08-13,11.38520
100037,2010-08-16,11.38590
100037,2010-08-17,11.38200
100037,2010-08-18,11.36910
100037,2010-08-20,11.36310
100037,2010-08-23,11.36020
100037,2010-08-24,11.37940
100037,2010-08-25,11.36310
100037,2010-08-26,11.36970
100037,2010-08-27,11.36910
100037,2010-08-30,11.37300
100037,2010-08-31,11.38010
100037,2010-09-01,11.36980
100037,2010-09-02,11.36750
100037,2010-09-03,11.36400
100037,2010-09-06,11.36300
100037,2010-09-07,11.38080
100037,2010-09-08,11.38660
100037,2010-09-09,11.38830
100037,2010-09-13,11.35790
100037,2010-09-14,11.37080
100037,2010-09-15,11.37140
100037,2010-09-16,11.36360
100037,2010-09-17,11.35290
100037,2010-09-20,11.37010
100037,2010-09-21,11.39580
100037,2010-09-22,11.40300
100037,2010-09-23,11.42730
100037,2010-09-24,11.44640
100037,2010-09-27,11.45850
100037,2010-09-28,11.46050
100037,2010-09-29,11.46330
100037,2010-10-01,11.43200
100037,2010-10-04,11.41180
100037,2010-10-05,11.40950
100037,2010-10-06,11.43430
100037,2010-10-07,11.42140
100037,2010-10-08,11.40310
100037,2010-10-11,11.41480
100037,2010-10-12,11.42500
100037,2010-10-13,11.41330
100037,2010-10-14,11.41580
100037,2010-10-15,11.39510
100037,2010-10-18,11.38360
100037,2010-10-19,11.39510
100037,2010-10-20,11.37270
100037,2010-10-21,11.39760
100037,2010-10-22,11.38730
100037,2010-10-25,11.38570
100037,2010-10-26,11.36550
100037,2010-10-27,11.37900
100037,2010-10-28,11.38200
100037,2010-10-29,11.40490
100037,2010-11-01,11.42270
100037,2010-11-02,11.46490
100037,2010-11-03,11.47520
100037,2010-11-04,11.45960
100037,2010-11-08,11.46370
100037,2010-11-09,11.47070
100037,2010-11-10,11.45260
100037,2010-11-11,11.44550
100037,2010-11-12,11.44570
100037,2010-11-15,11.45370
100037,2010-11-16,11.44970
100037,2010-11-18,11.45950
100037,2010-11-19,11.45500
100037,2010-11-22,11.46350
100037,2010-11-23,11.47330
100037,2010-11-24,11.46160
100037,2010-11-25,11.47050
100037,2010-11-26,11.48410
100037,2010-11-29,11.47290
100037,2010-11-30,11.46610
100037,2010-12-01,11.44830
100037,2010-12-02,11.45800
100037,2010-12-03,11.41340
100037,2010-12-06,11.38770
100037,2010-12-07,11.39750
100037,2010-12-08,11.39000
100037,2010-12-09,11.40340
100037,2010-12-10,11.44650
100037,2010-12-13,11.44900
100037,2010-12-14,11.48820
100037,2010-12-15,11.49160
100037,2010-12-16,11.50430
100037,2010-12-20,11.50580
100037,2010-12-21,11.49790
100037,2010-12-22,11.50120
100037,2010-12-23,11.50250
100037,2010-12-24,11.50910
100037,2010-12-27,11.51880
100037,2010-12-28,11.52210
100037,2010-12-29,11.52510
100037,2010-12-30,11.52440
100037,2010-12-31,11.53020
100038,2010-01-01,41.70630
100038,2010-01-04,41.71630
100038,2010-01-05,41.71190
100038,2010-01-06,41.69010
100038,2010-01-07,41.64700
100038,2010-01-08,41.67990
100038,2010-01-11,41.69790
100038,2010-01-12,41.67670
100038,2010-01-13,41.70220
100038,2010-01-14,41.75430
100038,2010-01-15,41.73470
100038,2010-01-18,41.76020
100038,2010-01-19,41.74760
100038,2010-01-20,41.76170
100038,2010-01-21,41.79090
100038,2010-01-22,41.79030
100038,2010-01-25,41.78580
100038,2010-01-27,41.81400
100038,2010-01-28,41.81850
100038,2010-01-29,41.79830
100038,2010-02-01,41.79520
100038,2010-02-02,41.75970
100038,2010-02-03,41.75670
100038,2010-02-04,41.74930
100038,2010-02-05,41.77260
100038,2010-02-08,41.78710
100038,2010-02-09,41.78070
100038,2010-02-10,41.73030
100038,2010-02-11,41.67720
100038,2010-02-15,41.67120
100038,2010-02-16,41.67330
100038,2010-02-17,41.66300
100038,2010-02-18,41.67210
100038,2010-02-19,41.65990
100038,2010-02-22,41.68460
100038,2010-02-23,41.69380
100038,2010-02-24,41.70750
100038,2010-02-25,41.70970
100038,2010-02-26,41.70600
100038,2010-03-02,41.71510
100038,2010-03-03,41.71920
100038,2010-03-04,41.72580
100038,2010-03-05,41.73060
100038,2010-03-08,41.69290
100038,2010-03-09,41.70180
100038,2010-03-10,41.71800
100038,2010-03-11,41.76300
100038,2010-03-12,41.78470
100038,2010-03-15,41.83360
100038,2010-03-17,41.86270
100038,2010-03-18,41.87680
100038,2010-03-19,41.88090
100038,2010-03-22,41.87980
100038,2010-03-23,41.88560
100038,2010-03-25,41.89320
100038,2010-03-26,41.90310
100038,2010-03-29,41.91650
100038,2010-03-30,41.90400
100038,2010-03-31,41.94010
100038,2010-04-05,41.98470
100038,2010-04-06,42.01420
100038,2010-04-07,42.12860
100038,2010-04-08,42.12720
100038,2010-04-09,42.11430
100038,2010-04-12,42.11930
100038,2010-04-13,42.13880
100038,2010-04-15,42.15000
100038,2010-04-16,42.14280
100038,2010-04-19,42.15660
100038,2010-04-20,42.20090
100038,2010-04-21,42.21570
100038,2010-04-22,42.22340
100038,2010-04-23,42.23260
100038,2010-04-26,42.24190
100038,2010-04-27,42.25130
100038,2010-04-28,42.38140
100038,2010-04-29,42.41090
100038,2010-04-30,42.42920
100038,2010-05-03,42.43160
100038,2010-05-04,42.44620
100038,2010-05-05,42.48190
100038,2010-05-06,42.46940
100038,2010-05-07,42.43240
100038,2010-05-10,42.39310
100038,2010-05-11,42.42940
100038,2010-05-12,42.46450
100038,2010-05-13,42.50510
100038,2010-05-14,42.58520
100038,2010-05-17,42.74250
100038,2010-05-18,42.70080
100038,2010-05-19,42.76510
100038,2010-05-20,42.78250
100038,2010-05-21,42.77220
100038,2010-05-24,42.74160
100038,2010-05-25,42.77790
100038,2010-05-26,42.47100
100038,2010-05-28,42.49670
100038,2010-05-31,42.42370
100038,2010-06-01,42.46140
100038,2010-06-02,42.48360
100038,2010-06-03,42.36290
100038,2010-06-04,42.37380
100038,2010-06-07,42.41760
100038,2010-06-08,42.41860
100038,2010-06-09,42.41310
100038,2010-06-10,42.41010
100038,2010-06-11,42.39420
100038,2010-06-14,42.38310
100038,2010-06-15,42.39040
100038,2010-06-16,42.37940
100038,2010-06-17,42.39670
100038,2010-06-18,42.40280
100038,2010-06-21,42.42700
100038,2010-06-22,42.43970
100038,2010-06-23,42.44970
100038,2010-06-24,42.45410
100038,2010-06-25,42.44220
100038,2010-06-28,42.45620
100038,2010-06-29,42.47140
100038,2010-06-30,42.50220
100038,2010-07-02,42.54140
100038,2010-07-05,42.49730
100038,2010-07-06,42.48990
100038,2010-07-07,42.54390
100038,2010-07-08,42.50910
100038,2010-07-09,42.40840
100038,2010-07-12,42.47750
100038,2010-07-13,42.46210
100038,2010-07-14,42.44020
100038,2010-07-15,42.43910
100038,2010-07-16,42.43260
100038,2010-07-19,42.47440
100038,2010-07-20,42.46050
100038,2010-07-21,42.42280
100038,2010-07-22,42.44550
100038,2010-07-23,42.44820
100038,2010-07-26,42.46270
100038,2010-07-27,42.43940
100038,2010-07-28,42.43300
100038,2010-07-29,42.42140
100038,2010-07-30,42.42470
100038,2010-08-02,42.40880
100038,2010-08-03,42.42830
100038,2010-08-04,42.44990
100038,2010-08-05,42.44180
100038,2010-08-06,42.45840
100038,2010-08-09,42.43660
100038,2010-08-10,42.42460
100038,2010-08-11,42.43260
100038,2010-08-12,42.43690
100038,2010-08-13,42.48470
100038,2010-08-16,42.48720
100038,2010-08-17,42.47270
100038,2010-08-18,42.42480
100038,2010-08-20,42.40230
100038,2010-08-23,42.39150
100038,2010-08-24,42.46330
100038,2010-08-25,42.40230
100038,2010-08-26,42.42680
100038,2010-08-27,42.42480
100038,2010-08-30,42.43930
100038,2010-08-31,42.46570
100038,2010-09-01,42.42750
100038,2010-09-02,42.41870
100038,2010-09-03,42.40550
100038,2010-09-06,42.40190
100038,2010-09-07,42.46850
100038,2010-09-08,42.48990
100038,2010-09-09,42.49650
100038,2010-09-13,42.38300
100038,2010-09-14,42.43110
100038,2010-09-15,42.43330
100038,2010-09-16,42.40410
100038,2010-09-17,42.36420
100038,2010-09-20,42.42840
100038,2010-09-21,42.52450
100038,2010-09-22,42.55120
100038,2010-09-23,42.64190
100038,2010-09-24,42.71300
100038,2010-09-27,42.75820
100038,2010-09-28,42.76600
100038,2010-09-29,42.77610
100038,2010-10-01,42.65940
100038,2010-10-04,42.58410
100038,2010-10-05,42.57550
100038,2010-10-06,42.66810
